dataset,isInStrictBlockingDecay,isInStrictBlockingNoDecay,isInValueSetBlocking,isInSequenceBlocking,isInExactMatchBlocking,isSemanticRoleMatch,compatibilityPercentageDecay,compatibilityPercentageNoDecay,exactSequenceMatchPercentage
education,true,true,true,true,false,true,1.0,1.0,0.994261119081779
education,true,false,false,false,false,false,1.0,0.9123563218390804,0.4949784791965567
education,false,false,false,false,false,false,0.6163793103448276,0.5373563218390804,0.45767575322812054
education,false,false,false,false,false,false,0.7931034482758621,0.40373563218390807,0.3830703012912482
education,true,false,false,false,false,false,1.0,0.875,0.3629842180774749
education,true,false,false,false,false,false,1.0,0.9741379310344828,0.7948350071736011
education,true,false,false,false,false,false,1.0,0.8448275862068966,0.6413199426111909
education,true,false,false,false,false,false,1.0,0.8045977011494253,0.21233859397417504
education,false,false,false,false,false,false,0.5459770114942529,0.5158045977011494,0.43615494978479197
education,true,true,true,true,true,true,1.0,1.0,1.0
education,true,true,true,true,true,false,1.0,1.0,1.0
education,false,false,false,false,false,false,0.9626436781609196,0.3045977011494253,0.30416068866571017
education,false,false,false,false,false,false,0.492816091954023,0.4468390804597701,0.39598278335724535
education,true,true,true,true,true,false,1.0,1.0,1.0
education,false,false,false,false,false,false,0.8074712643678161,0.3232758620689655,0.28407460545193686
education,false,false,false,false,false,false,0.6494252873563219,0.6494252873563219,0.5609756097560976
education,false,false,false,false,false,false,0.771551724137931,0.6020114942528736,0.5150645624103299
education,false,false,false,false,false,false,0.7988505747126436,0.49137931034482757,0.4533715925394548
education,false,false,false,false,false,false,0.9568965517241379,0.8620689655172413,0.6800573888091822
education,false,false,false,false,false,false,0.7227011494252874,0.7227011494252874,0.6068866571018652
education,false,false,false,false,false,false,0.8721264367816092,0.8721264367816092,0.6441893830703013
education,false,false,false,false,false,false,0.7916666666666666,0.7916666666666666,0.4519368723098996
education,true,true,true,true,false,false,1.0,1.0,0.9655667144906743
education,false,false,false,false,false,false,0.9525862068965517,0.30028735632183906,0.2998565279770445
education,false,false,false,false,false,false,0.8390804597701149,0.48419540229885055,0.3586800573888092
education,true,true,false,false,false,false,1.0,1.0,0.9225251076040172
education,true,false,false,false,false,false,1.0,0.8376436781609196,0.836441893830703
education,true,true,true,true,false,false,1.0,1.0,0.9827833572453372
education,false,false,false,false,false,false,0.6810344827586207,0.45689655172413796,0.3314203730272597
education,false,false,false,false,false,false,0.8376436781609196,0.6681034482758621,0.5351506456241033
education,false,false,true,false,false,false,0.9985632183908046,0.5905172413793104,0.5308464849354376
education,false,false,false,false,false,false,0.7801724137931034,0.7801724137931034,0.703012912482066
education,true,true,true,true,false,true,1.0,1.0,0.9913916786226685
education,false,false,false,false,false,false,0.7313218390804598,0.7313218390804598,0.7302725968436155
education,false,false,false,false,false,false,0.9525862068965517,0.3635057471264368,0.34433285509325684
education,false,false,false,false,false,false,0.8994252873563219,0.8994252873563219,0.8249641319942611
education,true,true,false,false,false,false,1.0,1.0,0.8335724533715926
education,false,false,false,false,false,false,0.6982758620689655,0.6982758620689655,0.5236728837876614
education,true,true,true,true,false,false,1.0,1.0,0.9483500717360115
education,true,true,true,true,true,false,1.0,1.0,1.0
education,false,false,false,false,false,false,0.7758620689655172,0.6609195402298851,0.36441893830703015
education,true,true,true,true,true,true,1.0,1.0,1.0
education,true,true,true,true,false,true,1.0,1.0,0.9885222381635581
education,false,false,false,false,false,false,0.8491379310344828,0.34626436781609193,0.3428981348637016
education,true,false,false,false,false,false,1.0,0.7629310344827587,0.5853658536585366
education,true,true,true,true,true,true,1.0,1.0,1.0
education,false,false,false,false,false,false,0.7011494252873564,0.5704022988505747,0.4634146341463415
education,false,false,false,false,false,false,0.6350574712643678,0.2557471264367816,0.24103299856527977
education,false,false,false,false,false,false,0.9295977011494253,0.728448275862069,0.5982783357245337
education,true,true,true,true,false,false,1.0,1.0,0.7460545193687231
education,false,false,false,false,false,false,0.6379310344827587,0.6379310344827587,0.49784791965566716
education,false,false,false,false,false,false,0.9267241379310345,0.9195402298850575,0.8479196556671449
education,true,false,false,false,false,false,1.0,0.9137931034482759,0.5767575322812052
education,true,true,false,false,false,false,1.0,1.0,0.9899569583931134
education,false,false,false,false,false,false,0.75,0.5646551724137931,0.48206599713055953
education,true,false,false,false,false,false,1.0,0.7327586206896551,0.5107604017216643
education,false,false,false,false,false,false,0.8462643678160919,0.3936781609195402,0.381635581061693
education,true,true,true,true,true,false,1.0,1.0,1.0
education,false,false,false,false,false,false,0.7011494252873564,0.7011494252873564,0.6700143472022956
education,false,false,false,false,false,false,0.7083333333333334,0.7083333333333334,0.6025824964131994
education,true,true,true,true,true,true,1.0,1.0,1.0
education,true,false,false,false,false,false,1.0,0.9468390804597702,0.812051649928264
education,false,false,false,false,false,false,0.764367816091954,0.764367816091954,0.7302725968436155
education,false,false,false,false,false,false,0.9913793103448276,0.8031609195402298,0.6083213773314203
education,true,true,true,true,true,false,1.0,1.0,1.0
education,true,true,false,false,false,false,1.0,1.0,0.8981348637015782
education,false,false,false,false,false,false,0.7528735632183908,0.514367816091954,0.5107604017216643
education,true,false,false,false,false,false,1.0,0.9209770114942529,0.7560975609756098
education,false,false,true,true,false,false,0.7945402298850575,0.7945402298850575,0.7704447632711621
education,false,false,true,true,false,false,0.9885057471264368,0.9885057471264368,0.6771879483500718
education,true,true,true,true,true,false,1.0,1.0,1.0
education,false,false,false,false,false,false,0.8419540229885057,0.8390804597701149,0.599713055954089
education,true,false,false,false,false,false,1.0,0.8290229885057471,0.7604017216642754
education,false,false,false,false,false,false,0.7830459770114943,0.7830459770114943,0.4261119081779053
education,false,false,false,false,false,false,0.7744252873563219,0.39798850574712646,0.3285509325681492
education,false,false,false,false,false,false,0.7873563218390804,0.7873563218390804,0.7862266857962698
education,false,false,false,false,false,false,0.8706896551724138,0.34051724137931033,0.2783357245337159
education,false,false,false,false,false,false,0.9181034482758621,0.5689655172413793,0.5408895265423243
education,true,true,true,true,false,false,1.0,1.0,0.9727403156384505
education,false,false,false,false,false,false,0.6795977011494253,0.6795977011494253,0.5853658536585366
education,false,false,false,false,false,false,0.7485632183908046,0.7255747126436781,0.5265423242467718
education,true,false,false,false,false,true,1.0,0.8879310344827587,0.6786226685796269
education,true,true,true,true,true,false,1.0,1.0,1.0
education,true,true,true,true,false,false,1.0,1.0,0.9526542324246772
education,true,false,false,false,false,false,1.0,0.8189655172413793,0.32711621233859395
education,false,false,false,false,false,false,0.24281609195402298,0.22844827586206898,0.20946915351506457
education,true,false,false,false,false,false,1.0,0.8692528735632183,0.5868005738880918
education,true,false,true,false,false,false,1.0,0.8089080459770115,0.7460545193687231
education,false,false,false,false,false,false,0.9123563218390804,0.9123563218390804,0.8866571018651362
education,false,false,false,false,false,false,0.8002873563218391,0.603448275862069,0.5322812051649928
education,false,false,false,false,false,false,0.6005747126436781,0.6005747126436781,0.4734576757532281
education,true,true,true,true,false,false,1.0,1.0,0.9727403156384505
education,false,false,false,false,false,false,0.9181034482758621,0.9181034482758621,0.539454806312769
education,false,false,false,false,false,false,0.8807471264367817,0.8807471264367817,0.8794835007173601
education,false,false,false,false,false,false,0.7097701149425287,0.7097701149425287,0.5767575322812052
education,false,false,false,false,false,false,0.9755747126436781,0.4224137931034483,0.39741750358680056
education,false,false,false,false,false,false,0.7600574712643678,0.6379310344827587,0.5437589670014347
education,false,false,false,false,false,false,0.9597701149425287,0.9597701149425287,0.5365853658536586
education,true,false,false,false,false,false,1.0,0.9123563218390804,0.7675753228120517
education,false,false,false,false,false,false,0.8333333333333334,0.3706896551724138,0.3328550932568149
education,true,false,false,false,false,true,1.0,0.6293103448275862,0.5294117647058824
education,false,false,false,false,false,false,0.8290229885057471,0.5316091954022989,0.4232424677187948
education,false,false,false,false,false,false,0.8850574712643678,0.2988505747126437,0.2682926829268293
education,false,false,false,false,false,false,0.7399425287356322,0.5086206896551724,0.3701578192252511
education,false,false,false,false,false,false,0.5560344827586207,0.4166666666666667,0.38450502152080346
education,false,false,false,false,false,false,0.646551724137931,0.646551724137931,0.5681492109038737
education,false,false,false,false,false,false,0.5847701149425287,0.5847701149425287,0.5064562410329986
education,false,false,false,false,false,false,0.4224137931034483,0.4224137931034483,0.38737446197991393
education,false,false,false,false,false,false,0.6752873563218391,0.4166666666666667,0.32711621233859395
education,false,false,false,false,false,false,0.8979885057471264,0.6853448275862069,0.629842180774749
education,false,false,false,false,false,false,0.7816091954022989,0.6479885057471264,0.33715925394548063
education,false,false,false,false,false,false,0.8663793103448276,0.8663793103448276,0.8651362984218077
education,false,false,false,false,false,false,0.8002873563218391,0.8002873563218391,0.430416068866571
education,true,true,false,false,false,false,1.0,1.0,0.5538020086083214
education,true,false,false,false,false,false,1.0,0.8922413793103449,0.7087517934002869
education,false,false,false,false,false,false,0.8836206896551724,0.8836206896551724,0.5150645624103299
education,true,true,true,true,false,false,1.0,1.0,0.9842180774748924
education,true,true,true,true,false,false,1.0,1.0,0.9253945480631277
education,false,false,false,false,false,false,0.6379310344827587,0.5617816091954023,0.2309899569583931
education,true,false,false,false,false,true,1.0,0.9640804597701149,0.9411764705882353
education,false,false,false,false,false,false,0.5775862068965517,0.5704022988505747,0.5236728837876614
education,true,false,false,false,false,false,1.0,0.9181034482758621,0.5494978479196556
education,false,false,false,false,false,false,0.8491379310344828,0.8491379310344828,0.6556671449067432
education,false,false,false,false,false,false,0.5301724137931034,0.44971264367816094,0.3744619799139168
education,false,false,false,false,false,false,0.7485632183908046,0.7485632183908046,0.2855093256814921
education,false,false,false,false,false,false,0.771551724137931,0.5488505747126436,0.46628407460545196
education,true,true,true,true,true,false,1.0,1.0,1.0
education,true,false,false,false,false,false,1.0,0.8376436781609196,0.7460545193687231
education,true,true,true,true,true,false,1.0,1.0,1.0
education,false,false,false,false,false,false,0.7801724137931034,0.7413793103448276,0.6499282639885222
education,false,false,false,false,false,false,0.8261494252873564,0.8261494252873564,0.5609756097560976
education,true,false,false,false,false,false,1.0,0.8045977011494253,0.22525107604017217
education,true,false,false,false,false,false,1.0,0.4281609195402299,0.3428981348637016
education,false,false,false,false,false,false,0.6609195402298851,0.5804597701149425,0.5738880918220947
education,false,false,false,false,false,false,0.7887931034482759,0.7887931034482759,0.7532281205164992
education,false,false,false,false,false,false,0.6910919540229885,0.6910919540229885,0.5509325681492109
education,true,false,false,false,false,false,1.0,0.9655172413793104,0.6355810616929699
education,true,false,false,false,false,false,1.0,0.6494252873563219,0.6456241032998565
education,true,true,true,true,false,false,1.0,1.0,0.6628407460545194
education,false,false,false,false,false,false,0.39798850574712646,0.39798850574712646,0.34433285509325684
education,false,false,false,false,false,false,0.6939655172413793,0.37787356321839083,0.3701578192252511
education,false,false,false,false,false,false,0.9209770114942529,0.9195402298850575,0.8321377331420373
education,true,false,false,false,false,false,1.0,0.8951149425287356,0.763271162123386
education,true,false,false,false,false,false,1.0,0.9511494252873564,0.7503586800573888
education,false,false,false,false,false,true,0.8232758620689655,0.6810344827586207,0.503586800573888
education,true,false,false,false,false,false,1.0,0.7514367816091954,0.5236728837876614
education,true,false,false,false,false,false,1.0,0.8577586206896551,0.5595408895265424
education,true,true,true,true,true,false,1.0,1.0,1.0
education,true,true,true,true,false,false,1.0,1.0,0.9741750358680057
education,true,true,true,true,false,true,1.0,1.0,0.9956958393113343
education,false,false,false,false,false,false,0.9166666666666666,0.5732758620689655,0.31850789096126253
education,false,false,false,false,false,false,0.6882183908045977,0.6882183908045977,0.5796269727403156
education,false,false,false,false,false,false,0.7112068965517241,0.5876436781609196,0.4232424677187948
education,false,false,false,false,false,false,0.35344827586206895,0.29022988505747127,0.28263988522238165
education,false,false,false,false,false,false,0.7614942528735632,0.7600574712643678,0.6097560975609756
education,false,false,false,false,false,false,0.9008620689655172,0.7931034482758621,0.563845050215208
education,true,true,true,true,false,false,1.0,1.0,0.9526542324246772
education,true,true,true,true,false,false,1.0,1.0,0.9526542324246772
education,false,false,false,false,false,false,0.8735632183908046,0.8735632183908046,0.8134863701578192
education,false,false,true,true,false,false,0.7528735632183908,0.7528735632183908,0.5624103299856528
education,false,false,false,false,false,false,0.8045977011494253,0.41810344827586204,0.3012912482065997
education,true,false,false,false,false,false,1.0,0.9683908045977011,0.7862266857962698
education,false,false,false,false,false,false,0.4870689655172414,0.4870689655172414,0.45767575322812054
education,false,false,false,false,false,false,0.7112068965517241,0.7112068965517241,0.5423242467718795
education,false,false,false,false,false,false,0.5919540229885057,0.3103448275862069,0.25968436154949787
education,true,false,false,false,false,false,1.0,0.9626436781609196,0.7503586800573888
education,true,true,true,true,true,true,1.0,1.0,1.0
education,false,false,false,false,false,false,0.7931034482758621,0.6221264367816092,0.5078909612625538
education,true,false,false,false,false,false,1.0,0.6824712643678161,0.5136298421807748
education,false,false,false,false,false,false,0.7816091954022989,0.4281609195402299,0.33715925394548063
education,true,false,false,false,false,false,1.0,0.5977011494252874,0.4261119081779053
education,true,false,false,false,false,false,1.0,0.8146551724137931,0.6642754662840746
education,false,false,false,false,false,false,0.9396551724137931,0.7672413793103449,0.5581061692969871
education,false,false,false,false,false,false,0.853448275862069,0.853448275862069,0.8522238163558106
education,false,false,false,false,false,false,0.8448275862068966,0.8045977011494253,0.6255380200860832
education,false,false,false,false,false,false,0.9497126436781609,0.75,0.6111908177905309
education,false,false,false,false,false,false,0.7097701149425287,0.6594827586206896,0.5609756097560976
education,false,false,true,false,false,false,0.6020114942528736,0.6020114942528736,0.3285509325681492
education,false,false,false,false,false,false,0.5704022988505747,0.5258620689655172,0.5164992826398852
education,false,false,false,false,false,false,0.889367816091954,0.6580459770114943,0.4490674318507891
education,false,false,false,false,false,false,0.7859195402298851,0.7859195402298851,0.5968436154949784
education,false,false,false,false,false,false,0.9511494252873564,0.6767241379310345,0.5294117647058824
education,true,false,false,false,false,false,1.0,0.7327586206896551,0.2797704447632712
education,false,false,false,false,false,false,0.7686781609195402,0.5704022988505747,0.5236728837876614
education,false,false,false,false,false,false,0.7370689655172413,0.7198275862068966,0.7015781922525107
education,false,false,false,false,false,false,0.9367816091954023,0.9137931034482759,0.787661406025825
education,false,false,false,false,false,false,0.9109195402298851,0.853448275862069,0.7847919655667145
education,false,false,false,false,false,false,0.9798850574712644,0.8275862068965517,0.3428981348637016
education,false,false,false,false,false,false,0.8936781609195402,0.8836206896551724,0.8249641319942611
education,false,false,false,false,false,false,0.867816091954023,0.8261494252873564,0.6140602582496413
education,false,false,false,false,false,false,0.5431034482758621,0.36637931034482757,0.34576757532281205
education,false,false,false,false,false,false,0.8836206896551724,0.8836206896551724,0.8723098995695839
education,true,false,true,true,false,false,1.0,0.9985632183908046,0.9813486370157819
education,false,false,false,false,false,false,0.9770114942528736,0.9770114942528736,0.9225251076040172
education,false,false,false,false,false,false,0.9008620689655172,0.28448275862068967,0.25538020086083213
education,false,false,false,false,false,false,0.764367816091954,0.5732758620689655,0.45480631276901007
education,false,false,false,false,false,false,0.7844827586206896,0.7844827586206896,0.6872309899569584
education,false,false,false,false,false,false,0.985632183908046,0.25862068965517243,0.2568149210903874
education,true,false,false,false,false,false,1.0,0.889367816091954,0.7073170731707317
education,false,false,false,false,false,false,0.9727011494252874,0.9727011494252874,0.96987087517934
education,true,true,true,true,true,true,1.0,1.0,1.0
education,false,false,false,false,false,false,0.9942528735632183,0.6364942528735632,0.6197991391678622
education,false,false,false,false,false,false,0.6278735632183908,0.5876436781609196,0.45911047345767575
education,true,true,true,true,false,false,1.0,1.0,0.9253945480631277
education,false,false,true,true,false,false,0.9899425287356322,0.9899425287356322,0.9885222381635581
education,false,false,true,true,false,false,0.8146551724137931,0.8146551724137931,0.6513629842180775
education,false,false,false,false,false,false,0.6695402298850575,0.632183908045977,0.5351506456241033
education,false,false,false,false,false,false,0.8074712643678161,0.7126436781609196,0.5193687230989957
education,false,false,false,false,false,false,0.5646551724137931,0.4209770114942529,0.3586800573888092
education,false,false,false,false,false,false,0.9080459770114943,0.6264367816091954,0.4949784791965567
education,false,false,false,false,false,false,0.7514367816091954,0.40660919540229884,0.3385939741750359
education,true,false,false,false,false,false,1.0,0.9985632183908046,0.4964131994261119
education,false,false,false,false,false,false,0.8520114942528736,0.8520114942528736,0.5308464849354376
education,false,false,false,false,false,false,0.728448275862069,0.5574712643678161,0.4964131994261119
education,false,false,false,false,false,false,0.6839080459770115,0.5689655172413793,0.4490674318507891
education,false,false,false,false,false,false,0.7614942528735632,0.5732758620689655,0.5451936872309899
education,false,false,false,false,false,false,0.9181034482758621,0.9181034482758621,0.5839311334289814
education,false,false,false,false,false,false,0.9655172413793104,0.9353448275862069,0.7962697274031564
education,false,false,false,false,false,false,0.9770114942528736,0.728448275862069,0.3931133428981349
education,false,false,false,false,false,false,0.6005747126436781,0.6005747126436781,0.4835007173601148
education,false,false,false,false,false,false,0.8850574712643678,0.7787356321839081,0.6154949784791965
education,true,true,true,true,true,false,1.0,1.0,1.0
education,false,false,false,false,false,false,0.9727011494252874,0.3275862068965517,0.32711621233859395
education,false,false,false,false,false,false,0.9339080459770115,0.6508620689655172,0.2926829268292683
education,true,false,false,false,false,false,1.0,0.9439655172413793,0.7460545193687231
education,false,false,true,true,false,false,0.9482758620689655,0.8477011494252874,0.8479196556671449
education,false,false,false,false,false,false,0.728448275862069,0.728448275862069,0.6700143472022956
education,true,true,true,true,true,true,1.0,1.0,1.0
education,false,false,false,false,false,false,0.8175287356321839,0.8175287356321839,0.8091822094691535
education,false,false,false,false,false,false,0.7385057471264368,0.6910919540229885,0.5710186513629842
education,false,false,false,false,false,false,0.9511494252873564,0.9511494252873564,0.7776183644189383
education,false,false,false,false,false,false,0.9353448275862069,0.36637931034482757,0.30272596843615496
education,false,false,false,false,false,true,0.9051724137931034,0.9051724137931034,0.9038737446197992
education,false,false,false,false,false,false,0.8189655172413793,0.27155172413793105,0.2223816355810617
education,false,false,false,false,false,false,0.7083333333333334,0.5962643678160919,0.41893830703012913
education,false,false,false,false,false,false,0.9252873563218391,0.9252873563218391,0.9239598278335724
education,false,false,false,false,false,false,0.8951149425287356,0.8951149425287356,0.890961262553802
education,false,false,false,false,false,false,0.8577586206896551,0.8577586206896551,0.7288378766140603
education,false,false,false,false,false,false,0.8304597701149425,0.8304597701149425,0.776183644189383
education,false,false,true,true,false,false,0.9137931034482759,0.7327586206896551,0.6714490674318508
education,false,false,false,false,false,false,0.8333333333333334,0.8333333333333334,0.8335724533715926
education,false,false,false,false,false,false,0.9899425287356322,0.9899425287356322,0.9713055954088953
education,false,false,false,false,false,false,0.8017241379310345,0.2988505747126437,0.28263988522238165
education,false,false,true,true,false,false,0.9985632183908046,0.9985632183908046,0.6771879483500718
education,true,true,false,false,false,false,1.0,1.0,0.9899569583931134
education,false,false,false,false,false,false,0.6982758620689655,0.5244252873563219,0.4835007173601148
education,false,false,false,false,false,false,0.5560344827586207,0.41379310344827586,0.4103299856527977
education,false,false,false,false,false,false,0.9727011494252874,0.8577586206896551,0.6413199426111909
education,true,true,true,true,true,false,1.0,1.0,1.0
education,false,false,false,false,false,false,0.7528735632183908,0.6307471264367817,0.5595408895265424
education,false,false,false,false,false,false,0.8548850574712644,0.8548850574712644,0.38450502152080346
education,false,false,false,false,false,false,0.9683908045977011,0.5704022988505747,0.5193687230989957
education,true,false,false,false,false,false,1.0,0.7859195402298851,0.5882352941176471
education,false,false,false,false,false,false,0.7413793103448276,0.5632183908045977,0.48206599713055953
education,false,false,false,false,false,false,0.9683908045977011,0.7629310344827587,0.5710186513629842
education,false,false,false,false,false,false,0.867816091954023,0.7801724137931034,0.6628407460545194
education,false,false,false,false,false,false,0.9712643678160919,0.8864942528735632,0.8034433285509326
education,false,false,false,false,false,false,0.9669540229885057,0.860632183908046,0.7560975609756098
education,false,false,false,false,false,false,0.8721264367816092,0.8721264367816092,0.3916786226685796
education,false,false,false,false,false,false,0.7413793103448276,0.5991379310344828,0.5021520803443329
education,true,false,false,false,false,false,1.0,0.6364942528735632,0.6355810616929699
education,false,false,false,false,false,false,0.7557471264367817,0.7485632183908046,0.4131994261119082
education,true,false,false,false,false,false,1.0,0.9770114942528736,0.7503586800573888
education,false,false,false,false,false,false,0.9310344827586207,0.4396551724137931,0.37302725968436157
education,false,false,false,false,false,false,0.9224137931034483,0.9224137931034483,0.4835007173601148
education,false,false,false,false,false,false,0.9152298850574713,0.4454022988505747,0.351506456241033
education,true,false,false,false,false,false,1.0,0.8017241379310345,0.6843615494978479
education,false,false,false,false,false,false,0.9166666666666666,0.9008620689655172,0.8809182209469153
education,false,false,false,false,false,false,0.6508620689655172,0.33620689655172414,0.30559540889526543
education,true,false,false,false,false,false,1.0,0.9339080459770115,0.6054519368723099
education,false,false,false,false,false,false,0.7198275862068966,0.6264367816091954,0.5738880918220947
education,false,false,false,false,false,false,0.7959770114942529,0.39655172413793105,0.36872309899569583
education,false,false,false,false,false,false,0.9181034482758621,0.6537356321839081,0.4835007173601148
football,false,false,false,false,false,false,0.6997126436781609,0.6997126436781609,0.5652797704447633
football,false,false,false,false,false,false,0.9626436781609196,0.8031609195402298,0.6513629842180775
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.9755747126436781,0.6982758620689655,0.6585365853658537
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.625,0.44971264367816094,0.28407460545193686
football,false,false,false,false,false,false,0.5330459770114943,0.4511494252873563,0.31563845050215206
football,false,false,false,false,false,false,0.9324712643678161,0.9324712643678161,0.8048780487804879
football,true,false,false,false,false,false,1.0,0.7255747126436781,0.49928263988522237
football,false,false,false,false,false,false,0.7126436781609196,0.6005747126436781,0.44763271162123386
football,false,false,false,false,false,false,0.6910919540229885,0.6709770114942529,0.6714490674318508
football,false,false,false,false,false,false,0.9238505747126436,0.8764367816091954,0.7001434720229556
football,false,false,false,false,false,false,0.8922413793103449,0.6422413793103449,0.6212338593974175
football,false,false,false,false,false,false,0.3448275862068966,0.27155172413793105,0.27116212338593976
football,true,false,false,false,false,false,1.0,0.9913793103448276,0.8192252510760402
football,false,false,false,false,false,false,0.7859195402298851,0.33764367816091956,0.3127690100430416
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8477011494252874,0.8477011494252874,0.7747489239598279
football,false,false,false,false,false,false,0.6637931034482759,0.45977011494252873,0.30703012912482064
football,false,false,false,false,false,false,0.5747126436781609,0.5747126436781609,0.5753228120516499
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8218390804597702,0.8204022988505747,0.3385939741750359
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,false,false,false,false,1.0,1.0,0.8708751793400287
football,false,false,true,false,false,false,0.6896551724137931,0.6896551724137931,0.6685796269727403
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8692528735632183,0.8692528735632183,0.793400286944046
football,true,false,false,false,false,false,1.0,0.9798850574712644,0.6585365853658537
football,false,false,false,false,false,false,0.882183908045977,0.39080459770114945,0.36585365853658536
football,true,false,false,false,false,false,1.0,0.8879310344827587,0.860832137733142
football,false,false,false,false,false,false,0.8850574712643678,0.7729885057471264,0.6599713055954088
football,true,false,false,false,false,false,1.0,0.9755747126436781,0.5050215208034433
football,false,false,false,false,false,false,0.6767241379310345,0.4827586206896552,0.48206599713055953
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.9224137931034483,0.9224137931034483,0.39741750358680056
football,false,false,false,false,false,false,0.34913793103448276,0.29022988505747127,0.2883787661406026
football,false,false,false,false,false,false,0.9683908045977011,0.9683908045977011,0.9325681492109039
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,false,true,1.0,1.0,0.7388809182209469
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.6939655172413793,0.5402298850574713,0.3672883787661406
football,false,false,false,false,false,false,0.7155172413793104,0.47988505747126436,0.2883787661406026
football,false,false,false,false,false,false,0.9109195402298851,0.875,0.7489239598278336
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.9497126436781609,0.7241379310344828,0.37589670014347204
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,false,true,false,false,false,1.0,0.6896551724137931,0.6886657101865137
football,false,false,false,false,false,false,0.6867816091954023,0.33764367816091956,0.2984218077474892
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.6910919540229885,0.46551724137931033,0.2984218077474892
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,false,false,false,false,false,1.0,0.4985632183908046,0.35581061692969873
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.7830459770114943,0.7830459770114943,0.6771879483500718
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.7744252873563219,0.6422413793103449,0.5781922525107605
football,true,false,false,false,false,false,1.0,0.9741379310344828,0.9727403156384505
football,false,false,false,false,false,false,0.4870689655172414,0.47126436781609193,0.41750358680057387
football,false,false,false,false,false,false,0.7629310344827587,0.5761494252873564,0.5064562410329986
football,false,false,false,false,false,false,0.9267241379310345,0.9267241379310345,0.42037302725968434
football,false,false,false,false,false,false,0.7198275862068966,0.7198275862068966,0.45911047345767575
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8649425287356322,0.8649425287356322,0.8479196556671449
football,true,false,false,false,false,false,1.0,0.7629310344827587,0.5437589670014347
football,false,false,false,false,false,false,0.45689655172413796,0.3793103448275862,0.29124820659971307
football,true,false,false,false,false,false,1.0,0.6048850574712644,0.5322812051649928
football,false,false,false,false,false,false,0.8951149425287356,0.8951149425287356,0.6040172166427547
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,false,false,1.0,1.0,0.8981348637015782
football,false,false,false,false,false,false,0.5114942528735632,0.4468390804597701,0.44619799139167865
football,false,false,false,false,false,false,0.9798850574712644,0.9798850574712644,0.6585365853658537
football,false,false,false,false,false,false,0.6954022988505747,0.625,0.41750358680057387
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.5545977011494253,0.48563218390804597,0.4619799139167862
football,false,false,false,false,false,false,0.7456896551724138,0.7442528735632183,0.6197991391678622
football,false,false,false,false,false,false,0.7227011494252874,0.6350574712643678,0.23242467718794835
football,false,false,false,false,false,false,0.8979885057471264,0.6264367816091954,0.5408895265423243
football,true,false,false,false,false,false,1.0,0.6278735632183908,0.5208034433285509
football,false,false,false,false,false,false,0.9439655172413793,0.9439655172413793,0.6843615494978479
football,false,false,true,true,false,false,0.9209770114942529,0.9209770114942529,0.7747489239598279
football,false,false,false,false,false,false,0.9353448275862069,0.8864942528735632,0.7388809182209469
football,false,false,false,false,false,false,0.8117816091954023,0.7787356321839081,0.5624103299856528
football,false,false,false,false,false,false,0.8620689655172413,0.8620689655172413,0.5251076040172167
football,false,false,false,false,false,false,0.7902298850574713,0.7902298850574713,0.41606886657101866
football,false,false,false,false,false,false,0.7830459770114943,0.49137931034482757,0.33428981348637016
football,false,false,false,false,false,false,0.9310344827586207,0.9224137931034483,0.921090387374462
football,false,false,false,false,false,false,0.6537356321839081,0.4583333333333333,0.40889526542324245
